episode_hash,operator,decision,score,reason,flags,trim_start,trim_end,n_frames,act_span,progress_dip,cluster,outlier_p,ax_poor_image,ax_jittery,ax_unsteady_camera,ax_hesitant,ax_incomplete
692e8c90aec602a46af102f0,6904b8d0466be157ec648ef1,keep,-0.1559,,,10,195,197,0.9439,,,,-0.0880,-0.1176,0.1651,0.6811,0.5537
692f0723ef7557106e6c4e0b,6846f7cf9cdf020d4a37a294,keep,-0.1560,,,0,208,210,0.9952,,,,0.4627,0.6843,0.0184,-0.0138,-0.6333
692e98ac5aae241ad236ebf6,6871d82a1aaf88556f0c6041,keep,-0.1560,,hesitant,0,115,117,0.9914,,,,-0.4044,0.3648,0.4325,1.0936,-0.3743
692ef056245e9187290070e0,6846f7cf9cdf020d4a37a294,keep,-0.1561,,,0,184,186,0.9946,,,,0.0020,0.0839,-0.1487,0.8306,0.2823
692ea030424dbf22e75ecfcc,6903bd580e94ce070afd33cd,keep,-0.1561,,,2,168,170,0.9822,,,,-0.0889,0.1947,0.0301,0.8518,0.0524
692eeeb20ba268eb16564a9c,69150bf42756853dcad943f2,keep,-0.1563,,,0,145,161,0.9062,,,,0.2749,0.3370,-0.1891,0.0000,0.3653
692eaeab40338017b7f99a06,6903686e0e94ce070afd1f24,keep,-0.1566,,,0,100,102,0.9901,,,,0.8889,-0.4055,0.2066,0.0000,0.1647
692ea5f3eee2f8cb10d0f7d5,69150bf42756853dcad943f2,keep,-0.1567,,,0,113,115,0.9912,,,,0.0827,-0.0408,0.4264,0.7725,-0.1649
692ef164f2e4e72c033b9b35,690cb8f69adc5c8f26f64201,keep,-0.1568,,,0,188,190,0.9947,,,,0.7387,-0.2868,0.6976,0.3299,-0.6081
692eabd44e86f0c01a20729d,6903686e0e94ce070afd1f24,keep,-0.1568,,,0,89,91,0.9889,,,,0.1687,0.5372,0.6012,0.0000,-0.5624
692e9500af371a654ce7fbf6,6871e269bc1991b1a1e463ba,keep,-0.1568,,,1,198,200,0.9899,,,,0.2044,-0.3354,0.6428,0.3076,0.3437
692ed683952b26f4cc71a43e,690366b20e94ce070afd1e8a,keep,-0.1571,,hesitant,54,198,200,0.7236,,,,-0.4620,0.3807,-0.1601,1.5445,-0.1629
692ea8122fa9ba56c08f8190,69070e0b9adc5c8f26f55b5a,keep,-0.1571,,,0,147,149,0.9932,,,,0.6526,-0.2643,0.5460,0.0000,-0.0288
692eb1303b319da763b71bf9,6903686e0e94ce070afd1f24,keep,-0.1571,,,6,137,139,0.9493,,,,0.3829,0.3882,-0.1750,0.0000,0.1184
692ef2cfef7557106e6c4c9c,69150bf42756853dcad943f2,keep,-0.1572,,jittery,0,171,173,0.9942,,,,-0.4364,1.6235,0.1010,0.0000,-0.7813
692e9c1cc621d7f4aac3a9d8,69150bf42756853dcad943f2,keep,-0.1573,,hesitant+incomplete,34,113,117,0.6810,,,,-0.5964,-0.2396,-0.2723,1.5184,1.1091
692ea3c0ffdc0ca6345c425a,690366b20e94ce070afd1e8a,keep,-0.1573,,poor_image,5,160,167,0.9337,,,,1.5314,-0.3409,-0.1928,-0.2938,-0.1978
692ea30440338017b7f998c5,6903686e0e94ce070afd1f24,keep,-0.1574,,unsteady_camera,1,115,117,0.9828,,,,0.5857,-0.4291,1.2385,0.0000,-0.3712
692ea25bf169106feb26ae06,6871e269bc1991b1a1e463ba,keep,-0.1575,,hesitant,0,178,180,0.9944,,,,-0.4160,0.3836,0.1024,1.2858,-0.2370
692ea8fb727c13b350cb7cbe,6903bd580e94ce070afd33cd,keep,-0.1578,,,3,168,170,0.9763,,,,0.2061,0.4240,0.1186,0.8161,-0.7752
692eac2c4e7eab2cafd269f4,6903bd580e94ce070afd33cd,keep,-0.1579,,hesitant,26,139,158,0.7197,,,,-0.1841,-0.4352,-0.2768,1.4410,0.8701
692eaaa3dbc4294a49cc72bb,69070e0b9adc5c8f26f55b5a,keep,-0.1579,,,0,174,176,0.9943,,,,1.0000,-0.0522,-0.0369,0.0000,-0.2792
692ea6d299488ff84776f958,69070e0b9adc5c8f26f55b5a,keep,-0.1580,,poor_image,0,148,150,0.9933,,,,1.0651,-0.0842,0.0037,0.0000,-0.3688
692eddda4cbe80983737fdff,690366b20e94ce070afd1e8a,keep,-0.1581,,,40,182,184,0.7760,,,,0.0953,0.4871,0.1652,-0.2938,0.3613
692ea4db99488ff84776f930,6903686e0e94ce070afd1f24,keep,-0.1582,,unsteady_camera,0,106,108,0.9907,,,,0.1266,-0.5038,1.1902,0.0000,0.4832
692eaa88c7cb0e94dc84bc08,6903bd580e94ce070afd33cd,keep,-0.1586,,,14,179,181,0.9167,,,,-0.3415,0.6597,0.4539,-0.0271,0.2059
692eac8892a31767e35da3bf,69070e0b9adc5c8f26f55b5a,keep,-0.1586,,incomplete,42,110,112,0.6126,,,,0.7094,-0.4715,-0.3515,0.0000,1.1051
692eac2c4e7eab2cafd269f5,6903bd580e94ce070afd33cd,keep,-0.1586,,jittery,0,183,185,0.9946,,,,-0.0698,1.7814,-0.1813,-0.2533,-1.0223
692ea968727c13b350cb7ced,6903686e0e94ce070afd1f24,keep,-0.1588,,,0,100,102,0.9901,,,,0.4116,-0.3155,0.4616,0.0000,0.5054
692eaabec621d7f4aac3ab91,6903b590466be157ec64580a,keep,-0.1589,,,0,199,227,0.8805,,,,0.2491,0.1152,-0.2486,0.4284,0.3860
692eae33aec602a46af106b4,6903686e0e94ce070afd1f24,keep,-0.1590,,,0,104,106,0.9905,,,,-0.5790,0.7358,-0.1963,0.7361,0.3380
692ef6040ba268eb16564b10,6903bd580e94ce070afd33cd,keep,-0.1590,,,0,211,214,0.9906,,,,0.3649,0.8840,-0.1299,-0.5342,-0.0960
692eae403b319da763b71bc1,6846f7cf9cdf020d4a37a294,keep,-0.1593,,hesitant+incomplete,38,193,205,0.7598,,,,-0.0674,-0.7960,-0.2616,1.1772,1.4947
692ea305dbc4294a49cc721c,6871d82a1aaf88556f0c6041,keep,-0.1596,,poor_image,0,121,123,0.9918,,,,1.0623,-0.4158,0.3300,0.0000,-0.1824
692eac8792a31767e35da3b6,69070e0b9adc5c8f26f55b5a,keep,-0.1597,,,0,171,176,0.9771,,,,0.1117,0.1488,-0.1483,0.6595,0.2160
692ea2305cd6df8b6023c99e,6871e269bc1991b1a1e463ba,keep,-0.1597,,,0,193,195,0.9948,,,,0.6107,-0.0347,0.5481,0.0000,-0.2940
692ea4db99488ff84776f92c,6903686e0e94ce070afd1f24,keep,-0.1598,,unsteady_camera,1,102,104,0.9806,,,,-0.5348,-0.2409,1.8625,0.0000,0.4193
692ea7f6f169106feb26aedf,6903686e0e94ce070afd1f24,keep,-0.1598,,,0,126,128,0.9921,,,,-0.0159,0.5434,-0.0256,0.0000,0.3531
692ea773b77ab81b8b41ee8d,6846f7cf9cdf020d4a37a294,keep,-0.1600,,,7,171,178,0.9266,,,,0.5444,-0.6943,0.7502,0.1404,0.4543
692ea33195aad87d3e3445a9,6903686e0e94ce070afd1f24,keep,-0.1602,,,22,103,106,0.7714,,,,-0.0204,0.1480,-0.1347,0.8839,0.1806
692eace41e78e176ba6cf967,6903bd580e94ce070afd33cd,keep,-0.1602,,,17,203,205,0.9118,,,,0.7773,-0.0426,0.6189,-0.2808,-0.3189
692ea1f0b0d3d3c9d2606999,6903686e0e94ce070afd1f24,keep,-0.1603,,,33,87,92,0.5934,,,,0.2116,-0.0906,0.2169,0.0000,0.7236
692eac2d4e7eab2cafd269fa,6903bd580e94ce070afd33cd,keep,-0.1604,,,0,153,193,0.7969,,,,0.3735,-0.6764,0.1983,0.7173,0.6614
692e9d3ca0e165ab2e42e3b9,6903686e0e94ce070afd1f24,keep,-0.1605,,,25,132,134,0.8045,,,,-0.0451,0.4161,-0.2529,0.5811,0.2384
692eb3e26974927fef249da1,6903686e0e94ce070afd1f24,keep,-0.1606,,,0,98,100,0.9899,,,,0.1287,0.6138,0.1637,0.0000,-0.1533
692ef4c89ca48e15a25b2a5e,690cb8f69adc5c8f26f64201,keep,-0.1610,,,1,234,236,0.9915,,,,-0.3874,0.4361,0.3595,0.6483,0.0462
692eadecc609aae267b279f3,68bc72d1fcdaacc405e3db53,keep,-0.1612,,,3,140,142,0.9716,,,,0.4230,0.2947,0.2540,0.3440,-0.5460
692eada5c609aae267b279dc,690cb8f69adc5c8f26f64201,keep,-0.1612,,incomplete,1,135,176,0.7657,,,,0.2086,-0.9574,-0.0730,0.4353,1.8895
692eab65d3d807884d4dd7dc,69070e0b9adc5c8f26f55b5a,keep,-0.1613,,,45,119,121,0.6167,,,,-0.5293,0.2284,0.9749,0.0000,0.6058
692e9e7cea43f09edf26f503,69036806466be157ec64477f,keep,-0.1613,,,57,160,168,0.6168,,,,0.4284,0.4029,-0.2800,0.0100,0.1524
692e9d97d3d807884d4dd666,6903686e0e94ce070afd1f24,keep,-0.1617,,,3,105,107,0.9623,,,,0.1637,0.0034,0.4732,0.0000,0.4080
692ea6fc4e86f0c01a20722e,6903bd580e94ce070afd33cd,keep,-0.1619,,,0,176,178,0.9944,,,,0.7090,0.3662,0.3516,0.3077,-1.1387
692eae17f169106feb26afa5,6903b590466be157ec64580a,keep,-0.1619,,,19,228,236,0.8894,,,,0.1660,0.1963,-0.2440,0.0956,0.7383
692ef055245e9187290070d7,6846f7cf9cdf020d4a37a294,keep,-0.1622,,,10,189,191,0.9421,0.1449,1,0.9761,0.1552,0.7961,-0.0044,-0.7063,-1.1454
692e9cb53b319da763b7198f,6903bd580e94ce070afd33cd,keep,-0.1622,,incomplete,60,178,210,0.5646,,,,-0.2582,-0.2748,-0.0971,0.3393,1.6927
692eac4a5aae241ad236ee03,6903bd580e94ce070afd33cd,keep,-0.1622,,,0,139,141,0.9929,,,,-0.0462,0.5970,-0.1795,0.8561,-0.3673
692ea8f4c621d7f4aac3ab7c,6903b590466be157ec64580a,keep,-0.1627,,unsteady_camera,17,218,238,0.8481,,,,0.2608,-0.8402,1.4455,0.2653,0.2968
692ead1bffdc0ca6345c4357,6846f7cf9cdf020d4a37a294,keep,-0.1630,,incomplete,37,225,230,0.8210,,,,-0.1051,-0.4949,0.1018,0.6636,1.2757
692ea8fb727c13b350cb7cb2,6903bd580e94ce070afd33cd,keep,-0.1631,,jittery,0,174,176,0.9943,,,,0.2007,1.0509,0.1475,-0.2389,-0.6447
692e9ee6c7cb0e94dc84badd,6903686e0e94ce070afd1f24,keep,-0.1631,,,44,104,106,0.5714,,,,0.0830,-0.1771,0.2907,0.0000,0.9922
692ea7fe4e7eab2cafd2698d,690366b20e94ce070afd1e8a,keep,-0.1631,,hesitant,9,200,204,0.9409,,,,-0.3414,0.4305,-0.1994,1.4747,-0.2669
692e9a592fa9ba56c08f8045,6903686e0e94ce070afd1f24,keep,-0.1632,,,3,92,94,0.9570,,,,0.6119,-0.5079,0.3560,0.9980,-0.3678
692ea80e1e78e176ba6cf8fc,6903b590466be157ec64580a,keep,-0.1633,,incomplete,23,219,235,0.8376,,,,0.1014,-0.0245,-0.0791,-0.0382,1.1452
692ea697ad0c9ef057d41d09,68bc72d1fcdaacc405e3db53,keep,-0.1634,,hesitant,19,123,189,0.5532,,,,-0.0162,-0.3576,0.1208,1.0387,0.5453
692eb227b77ab81b8b41ef8c,6903686e0e94ce070afd1f24,keep,-0.1635,,hesitant,3,89,91,0.9556,,,,0.2529,-0.2166,-0.1331,1.7175,-0.4944
692eafd5ffdc0ca6345c4397,69070e0b9adc5c8f26f55b5a,keep,-0.1635,,,0,137,144,0.9580,,,,-0.0049,0.2930,0.0297,0.0000,0.6828
692ea02f424dbf22e75ecfc5,6903bd580e94ce070afd33cd,keep,-0.1637,,hesitant,0,160,162,0.9938,,,,0.1486,-0.2619,-0.0365,1.3168,0.0355
692eb0503019385fbbf5688f,69070e0b9adc5c8f26f55b5a,keep,-0.1637,,,1,146,148,0.9864,,,,-0.0707,-0.2348,0.7162,0.7851,0.1027
692eb00d1e78e176ba6cf9a4,6846f7cf9cdf020d4a37a294,keep,-0.1639,,jittery,0,218,220,0.9954,,,,0.3685,1.0739,0.0659,-0.0689,-1.0136
692ea97dea43f09edf26f60b,6903686e0e94ce070afd1f24,keep,-0.1639,,,0,113,115,0.9912,,,,0.3591,0.4136,-0.0742,0.0000,0.0622
692eb226b77ab81b8b41ef7c,6903686e0e94ce070afd1f24,keep,-0.1639,,,17,101,103,0.8235,,,,-0.7084,0.2524,0.8166,0.7577,0.2569
692eacc44e7eab2cafd26a28,6903686e0e94ce070afd1f24,keep,-0.1641,,,0,98,100,0.9899,,,,-0.2947,0.4684,0.5452,0.0000,0.3426
692e9a9cc621d7f4aac3a9b6,6904b8d0466be157ec648ef1,keep,-0.1641,,incomplete,5,115,197,0.5612,,,,-0.2039,-0.5492,-0.1540,0.2898,2.1422
692ea7f6f169106feb26aee1,6903686e0e94ce070afd1f24,keep,-0.1642,,,2,135,137,0.9779,,,,0.4397,-0.0544,-0.1328,0.0000,0.7040
692e980a4e86f0c01a2070d7,68696b41314bde44018fa510,keep,-0.1643,,,0,206,208,0.9952,,,,0.8039,-0.0120,-0.4081,0.8529,-0.4827
692e99db6974927fef249bbd,69150bf42756853dcad943f2,keep,-0.1644,,incomplete,52,151,153,0.6513,,,,-0.6079,0.5156,-0.1864,0.0000,1.4755
692ea1d668bf0a1f462304fb,690cb8f69adc5c8f26f64201,keep,-0.1644,,,0,229,231,0.9957,,,,0.1465,0.1085,-0.1608,0.8735,0.0558
692eae3f3b319da763b71bbd,6846f7cf9cdf020d4a37a294,keep,-0.1646,,,0,202,223,0.9099,,,,0.6999,-0.3308,-0.0843,0.3262,0.3567
692eace21e78e176ba6cf950,6903bd580e94ce070afd33cd,keep,-0.1648,,jittery+hesitant,0,171,174,0.9884,,,,-0.5966,1.6324,0.2164,1.0836,-1.7004
692eae08424dbf22e75ed149,6846f7cf9cdf020d4a37a294,keep,-0.1649,,jittery,22,221,223,0.8964,,,,0.0998,1.4203,-0.1347,-0.4813,-0.5101
692eaf7668228e362d909154,6903bd580e94ce070afd33cd,keep,-0.1649,,,0,178,195,0.9175,,,,0.2375,0.1503,0.0079,0.2651,0.2996
692eac52f169106feb26af87,69038b590e94ce070afd2952,keep,-0.1651,,,13,230,232,0.9394,,,,0.3003,0.1287,0.0517,0.6274,-0.1669
692ed683952b26f4cc71a43c,690366b20e94ce070afd1e8a,keep,-0.1652,,,70,192,194,0.6321,,,,-0.1634,0.5733,-0.4475,0.8294,0.1597
692e9b61c7cb0e94dc84baa0,690cb8f69adc5c8f26f64201,keep,-0.1654,,,0,226,229,0.9912,,,,0.1085,0.1645,0.0245,0.5470,0.1768
692eac495aae241ad236edfe,6903bd580e94ce070afd33cd,keep,-0.1655,,incomplete,44,160,177,0.6591,,,,0.2700,-0.7328,-0.1496,0.8654,1.1369
692e9ee6b05428c72fb3747f,68696b41314bde44018fa510,keep,-0.1656,,unsteady_camera,0,162,164,0.9939,,,,-0.1732,0.0729,1.9034,0.0000,-0.5934
692f49d2f59fd218b1be02aa,6904b8d0466be157ec648ef1,keep,-0.1657,,,17,211,213,0.9151,,,,0.4575,-0.2838,0.0091,0.4488,0.4412
692eaee339719ab57395b97d,6903bd580e94ce070afd33cd,keep,-0.1657,,,0,179,181,0.9944,,,,0.2055,0.4298,-0.2268,0.5472,-0.1134
692ea16496d2056439f017c0,6903686e0e94ce070afd1f24,keep,-0.1662,,incomplete,37,100,102,0.6238,,,,-0.2808,0.0356,0.4181,0.0000,1.1130
692e8e504e86f0c01a207006,6904b8d0466be157ec648ef1,keep,-0.1662,,,20,226,229,0.9035,,,,0.9587,0.4437,-0.0448,0.3364,-1.2321
692ea698ad0c9ef057d41d12,68bc72d1fcdaacc405e3db53,keep,-0.1664,,,97,203,205,0.5196,0.3154,0,0.9924,-0.5694,0.7032,-0.1757,-0.1464,0.9873
692eac485aae241ad236edf6,6903bd580e94ce070afd33cd,keep,-0.1665,,,0,187,194,0.9689,,,,0.3527,0.4162,-0.0781,0.4117,-0.3217
692eaff3e2322e3b092b5fac,6846f7cf9cdf020d4a37a294,keep,-0.1666,,incomplete,47,194,198,0.7462,,,,0.0534,0.3628,-0.3762,-0.2513,1.1692
692eacc14e7eab2cafd26a0f,6903686e0e94ce070afd1f24,keep,-0.1666,,,0,108,110,0.9908,,,,-0.0320,0.7682,0.5848,0.0000,-0.5232
692ea76a4e86f0c01a207250,6871d82a1aaf88556f0c6041,keep,-0.1668,,,0,112,114,0.9912,,,,0.0250,0.5054,-0.0779,0.0000,0.4500
692ef6369ca48e15a25b2a7f,69150bf42756853dcad943f2,keep,-0.1668,,,5,110,118,0.8974,,,,0.8166,-0.6994,0.5020,0.0000,0.4898
692ea22cb0d3d3c9d260699f,68bc72d1fcdaacc405e3db53,keep,-0.1670,,,27,231,233,0.8793,,,,0.1696,0.3692,0.7360,-0.1738,-0.2014
692eac2daec602a46af10668,6903686e0e94ce070afd1f24,keep,-0.1670,,,0,91,93,0.9891,,,,0.4446,0.2352,-0.0310,0.0000,0.1802
692eabd34e86f0c01a207293,6903686e0e94ce070afd1f24,keep,-0.1671,,,2,90,92,0.9670,,,,0.5638,0.2692,0.4427,0.0000,-0.5222
692eaaa1dbc4294a49cc72ad,69070e0b9adc5c8f26f55b5a,keep,-0.1671,,jittery,9,175,177,0.9432,0.4299,1,0.3594,0.4515,1.0186,0.5920,0.8084,0.0360
692ea307dbc4294a49cc722c,6871d82a1aaf88556f0c6041,keep,-0.1671,,,2,113,115,0.9737,,,,0.0763,0.3396,0.3868,0.0000,0.1593
692eaee396d2056439f01947,68696b41314bde44018fa510,keep,-0.1675,,unsteady_camera,0,229,231,0.9957,,,,-0.3986,-0.0896,1.2726,0.7676,-0.1358
692e9f8e39719ab57395b83e,6871e269bc1991b1a1e463ba,keep,-0.1675,,,0,203,205,0.9951,,,,-0.2324,0.6372,-0.2233,0.3001,0.4887
692ea308dbc4294a49cc7235,6871d82a1aaf88556f0c6041,keep,-0.1679,,unsteady_camera,0,124,126,0.9920,,,,-0.1891,0.0105,1.7168,0.0000,-0.2738
692eabd1d52427f961fa15d0,6903686e0e94ce070afd1f24,keep,-0.1680,,,2,109,112,0.9640,,,,0.0887,0.5826,-0.1909,0.8362,-0.4765
692eaec4f169106feb26afba,6871d82a1aaf88556f0c6041,keep,-0.1680,,jittery,1,112,114,0.9823,,,,-0.4691,1.1187,0.0739,0.0000,0.1275
692efd0445175992cd6a0e3b,690362600e94ce070afd1d30,keep,-0.1682,,unsteady_camera+hesitant,27,232,234,0.8798,,,,0.7554,-0.7725,1.0093,1.0029,-0.8091
692e9f8f40338017b7f998a5,6871e269bc1991b1a1e463ba,keep,-0.1686,,,0,203,206,0.9902,,,,0.1471,0.4442,0.3372,0.0000,-0.0438
692e9ea5a0e165ab2e42e3e0,6903bd580e94ce070afd33cd,keep,-0.1686,,,6,155,196,0.7641,,,,0.3274,-0.0787,0.4800,-0.3001,0.6275
692e9d3ea0e165ab2e42e3c8,6903686e0e94ce070afd1f24,keep,-0.1687,,,0,130,132,0.9924,,,,-0.3115,0.3314,-0.1250,0.5900,0.6858
692eada6c609aae267b279e5,690cb8f69adc5c8f26f64201,keep,-0.1689,,,0,200,202,0.9950,,,,0.8977,0.0283,-0.0875,0.3102,-0.4291
692f19fd5cec8e06f0b2dc39,69070e0b9adc5c8f26f55b5a,keep,-0.1691,,jittery,3,182,184,0.9781,,,,-0.7258,1.2232,-0.4064,0.6307,0.2131
692ea6d81e78e176ba6cf8eb,69070e0b9adc5c8f26f55b5a,keep,-0.1691,,,0,212,214,0.9953,,,,0.4030,0.2987,-0.1411,0.0000,0.2722
692eb0819cebf0ec017ddddc,69070e0b9adc5c8f26f55b5a,keep,-0.1691,,poor_image,0,121,129,0.9453,,,,1.2259,-0.4275,0.4947,0.0000,-0.5083
692ea701c621d7f4aac3ab0a,68696b41314bde44018fa510,keep,-0.1693,,poor_image,0,167,169,0.9940,,,,1.0619,-0.1503,0.1759,0.0000,-0.3583
692ef3e1f2e4e72c033b9b55,6904b8d0466be157ec648ef1,keep,-0.1693,,,0,210,214,0.9859,,,,0.4595,0.2922,-0.2056,0.1801,0.0829
692e9b3b68bf0a1f4623045b,6871e269bc1991b1a1e463ba,keep,-0.1694,,,3,182,184,0.9781,,,,-0.1696,0.0540,0.6091,0.0000,0.7500
692eaa172fa9ba56c08f81bc,69150bf42756853dcad943f2,keep,-0.1694,,hesitant,0,136,171,0.8000,,,,-0.3717,0.4437,-0.3056,1.0361,0.3473
692eb1475aae241ad236ee7a,68bc72d1fcdaacc405e3db53,keep,-0.1694,,,2,160,162,0.9814,,,,0.2236,0.7641,-0.3561,0.2022,-0.1418
692ea7684e86f0c01a20723b,6871d82a1aaf88556f0c6041,keep,-0.1696,,jittery,0,139,141,0.9929,,,,-0.8830,1.2451,0.4504,0.0000,0.1935
692ea5e4854d0e0793875b7c,6903bd580e94ce070afd33cd,keep,-0.1699,,,3,182,197,0.9133,,,,0.3799,0.0503,-0.0722,0.3972,0.2189
692eab66d3d807884d4dd7eb,69070e0b9adc5c8f26f55b5a,keep,-0.1699,,,12,132,135,0.8955,,,,0.3810,-0.2411,0.0872,0.0000,0.8921
692eb0b3c609aae267b27a4b,6871d82a1aaf88556f0c6041,keep,-0.1699,,,0,109,111,0.9909,,,,-0.1111,0.7106,0.0759,0.0000,0.2141
692eac0992a31767e35da39c,6846f7cf9cdf020d4a37a294,keep,-0.1702,,incomplete,50,226,230,0.7686,,,,0.1174,-0.1662,-0.1700,0.0765,1.3578
692ea1d568bf0a1f462304f1,690cb8f69adc5c8f26f64201,keep,-0.1702,,unsteady_camera,9,191,201,0.9100,,,,-0.2827,-0.7126,1.8915,0.0000,0.7926
692e977c74b24813e75973f9,69150bf42756853dcad943f2,keep,-0.1703,,incomplete,33,115,121,0.6833,,,,-0.0463,-0.2329,0.0704,0.2700,1.2705
692ef164f2e4e72c033b9b37,690cb8f69adc5c8f26f64201,keep,-0.1703,,hesitant,0,184,186,0.9946,0.1964,2,0.2976,0.3568,0.0099,-0.2021,1.3483,-0.3787
692eaa5e7641010d0435470a,69070e0b9adc5c8f26f55b5a,keep,-0.1706,,,4,120,123,0.9508,,,,0.0829,0.0836,0.7743,0.0000,0.1700
692eaa59a0e165ab2e42e512,690362600e94ce070afd1d30,keep,-0.1707,,incomplete,16,176,178,0.9040,,,,0.2636,-0.1279,-0.6020,0.4725,1.1208
692ea97cea43f09edf26f5ff,6903686e0e94ce070afd1f24,keep,-0.1707,,poor_image,3,93,95,0.9574,,,,1.1142,-0.2937,-0.2654,0.8222,-0.5927
692ea168e2322e3b092b5df7,6871d82a1aaf88556f0c6041,keep,-0.1707,,hesitant,0,91,93,0.9891,,,,-0.0329,-0.5715,0.2265,2.0000,-0.1247
692ea63a3b319da763b71ad4,69070e0b9adc5c8f26f55b5a,keep,-0.1709,,unsteady_camera,30,100,102,0.6931,,,,-0.1461,-0.1663,1.2478,0.0000,0.4172
692eaa62d3d807884d4dd7c4,6903686e0e94ce070afd1f24,keep,-0.1711,,unsteady_camera,0,104,106,0.9905,,,,-0.2501,-0.2336,1.5113,0.0000,0.4118
692eb1edd52427f961fa166e,69070e0b9adc5c8f26f55b5a,keep,-0.1711,,,2,106,108,0.9720,,,,0.7082,-0.5737,0.9781,0.0000,0.0178
692ea30740338017b7f998e2,6903686e0e94ce070afd1f24,keep,-0.1711,,,0,97,99,0.9898,,,,0.6363,0.0056,-0.0130,0.0000,0.2480
692ea166e2322e3b092b5de5,6871d82a1aaf88556f0c6041,keep,-0.1711,,,0,106,108,0.9907,,,,0.5349,-0.2101,0.2136,0.0000,0.4971
692f05bbfbcce321dca75025,670be6761e62a52f6a35360d,keep,-0.1712,,,28,332,334,0.9129,,,,-0.3460,0.4465,0.2632,0.9731,-0.1890
692ea8004e7eab2cafd2699c,690366b20e94ce070afd1e8a,keep,-0.1715,,incomplete,76,171,185,0.5163,,,,-0.1856,-0.4878,0.2714,0.8843,1.0549
692e9d98d3d807884d4dd667,6903686e0e94ce070afd1f24,keep,-0.1716,,,0,100,102,0.9901,,,,0.2651,0.3340,0.0952,0.7652,-0.5580
692ea16596d2056439f017d3,6903686e0e94ce070afd1f24,keep,-0.1717,,,0,111,113,0.9911,,,,0.1716,-0.0898,-0.1507,0.6901,0.5398
692ea031424dbf22e75ecfdb,6903bd580e94ce070afd33cd,keep,-0.1718,,hesitant,0,151,157,0.9679,,,,0.2601,-0.6465,-0.2600,2.2926,-0.2505
692ee8694215b056bf36e819,6846f7cf9cdf020d4a37a294,keep,-0.1719,,jittery,0,192,194,0.9948,,,,0.5813,1.2341,-0.2951,-0.7063,-0.5182
692eaebb9cebf0ec017ddd41,690366b20e94ce070afd1e8a,keep,-0.1720,,,70,225,233,0.6681,,,,0.1694,-0.2032,0.5286,-0.0019,0.7279
692eaa08c7cb0e94dc84bc01,68bc72d1fcdaacc405e3db53,keep,-0.1720,,poor_image,0,113,157,0.7244,,,,1.5909,-1.2102,0.9282,-0.3737,0.0785
692eab65d3d807884d4dd7dd,69070e0b9adc5c8f26f55b5a,keep,-0.1721,,hesitant,0,149,154,0.9739,,,,-0.2087,-0.1892,0.5365,1.2193,0.0457
692eaf995aae241ad236ee61,690364170e94ce070afd1da5,keep,-0.1721,,,64,267,284,0.7173,,,,0.0939,-0.4187,0.3343,0.6537,0.7037
692ea69faec602a46af105b2,6903686e0e94ce070afd1f24,keep,-0.1722,,,4,104,106,0.9524,,,,0.1620,0.2051,0.1496,0.0000,0.5055
692ea1efb0d3d3c9d2606993,6903686e0e94ce070afd1f24,keep,-0.1725,,jittery,0,118,120,0.9916,,,,0.0291,1.1752,0.1752,0.0000,-0.7739
692e993af169106feb26ad08,6903686e0e94ce070afd1f24,keep,-0.1725,,,0,100,105,0.9615,,,,0.6154,0.2643,0.1873,0.0000,-0.2991
692ea30840338017b7f998ea,6903686e0e94ce070afd1f24,keep,-0.1726,,,1,110,112,0.9820,,,,0.2299,-0.0266,0.4148,0.0000,0.4881
692eb3df6974927fef249d83,6903686e0e94ce070afd1f24,keep,-0.1727,,,0,104,106,0.9905,,,,0.3880,0.0478,0.0958,0.0000,0.4592
692ea40297ffd8ec90340151,6903686e0e94ce070afd1f24,keep,-0.1727,,unsteady_camera,9,97,99,0.8980,,,,-0.0025,-0.1845,1.5803,0.0000,-0.0910
692ea7ff4e7eab2cafd26998,690366b20e94ce070afd1e8a,keep,-0.1728,,,32,182,184,0.8197,,,,-0.2109,0.7711,0.2406,0.4462,-0.3177
692e9749ba0400c70689fcff,69150bf42756853dcad943f2,keep,-0.1729,,jittery,2,129,131,0.9769,,,,-0.1302,1.0637,-0.1047,0.0000,-0.0851
692eafb4dbc4294a49cc731b,69070e0b9adc5c8f26f55b5a,keep,-0.1731,,,21,180,182,0.8785,,,,-0.1661,0.5227,-0.0491,0.0000,0.7256
692eb1313b319da763b71c01,6903686e0e94ce070afd1f24,keep,-0.1732,,,0,115,117,0.9914,,,,0.5582,0.6859,-0.2471,0.0000,-0.4069
692ea40597ffd8ec9034016a,6903686e0e94ce070afd1f24,keep,-0.1732,,unsteady_camera,0,90,92,0.9890,,,,-0.2311,0.0105,1.0158,0.0000,0.5274
692eac2c4e7eab2cafd269f1,6903bd580e94ce070afd33cd,keep,-0.1733,,,0,159,161,0.9938,,,,0.4034,0.8825,0.0066,0.0741,-0.7965
692e9b38b77ab81b8b41ed2f,6903bd580e94ce070afd33cd,keep,-0.1734,,poor_image+unsteady_camera,0,210,212,0.9953,,,,1.4473,0.1393,1.1709,-0.0443,-2.2929
692eae0697ffd8ec9034026d,6846f7cf9cdf020d4a37a294,keep,-0.1735,,,0,219,221,0.9955,,,,-0.1034,0.6174,0.2745,0.5393,-0.3705
